Time, nFrame,relativeTime,bodyIndex(str),bodyIndex,X,Y,Z,state
18_37_27_0776, 14,434,AnkleRight,18,0.134059,-0.806700,1.250411,1
18_37_27_0776, 14,434,FootRight,19,0.098132,-0.683023,1.174012,1
18_37_27_0776, 14,434,SpineShoulder,20,-0.064134,0.254260,1.504302,2
18_37_27_0776, 14,434,HandTipLeft,21,-0.553559,-0.087690,1.311391,2
18_37_27_0776, 14,434,ThumbLeft,22,-0.470000,-0.044276,1.323547,2
18_37_27_0776, 14,434,HandTipRight,23,0.365519,-0.100725,1.226893,2
18_37_27_0776, 14,434,ThumbRight,24,0.280261,-0.121559,1.281000,2
18_37_27_0809, 15,466,SpineBase,0,-0.051357,-0.312884,1.354372,2
18_37_27_0809, 15,466,SpineMid,1,-0.061489,0.017307,1.445938,2
18_37_27_0809, 15,466,Neck,2,-0.070996,0.329404,1.520013,2
18_37_27_0809, 15,466,Head,3,-0.138941,0.444115,1.540287,2
18_37_27_0809, 15,466,ShoulderLeft,4,-0.248104,0.186570,1.546679,2
18_37_27_0809, 15,466,ElbowLeft,5,-0.310493,-0.051811,1.525967,2
18_37_27_0809, 15,466,WristLeft,6,-0.433777,-0.107696,1.385061,2
18_37_27_0809, 15,466,HandLeft,7,-0.473246,-0.114878,1.379450,2
18_37_27_0809, 15,466,ShoulderRight,8,0.087351,0.215562,1.408024,2
18_37_27_0809, 15,466,ElbowRight,9,0.218523,0.023168,1.400588,2
18_37_27_0809, 15,466,WristRight,10,0.332655,-0.089371,1.289934,2
18_37_27_0809, 15,466,HandRight,11,0.333947,-0.074903,1.269891,2
18_37_27_0809, 15,466,HipLeft,12,-0.125569,-0.318445,1.349954,2
18_37_27_0809, 15,466,KneeLeft,13,-0.150287,-0.594430,1.217352,2
18_37_27_0809, 15,466,AnkleLeft,14,-0.184608,-0.948083,1.088425,1
18_37_27_0809, 15,466,FootLeft,15,-0.220617,-0.941421,0.968107,1
18_37_27_0809, 15,466,HipRight,16,0.025286,-0.290027,1.285650,2
18_37_27_0809, 15,466,KneeRight,17,0.043831,-0.571464,1.165368,2
18_37_27_0809, 15,466,AnkleRight,18,0.067702,-0.931013,1.052370,1
18_37_27_0809, 15,466,FootRight,19,0.032586,-0.930342,0.930657,1
18_37_27_0809, 15,466,SpineShoulder,20,-0.068746,0.253564,1.503975,2
18_37_27_0809, 15,466,HandTipLeft,21,-0.509745,-0.093235,1.333002,2
18_37_27_0809, 15,466,ThumbLeft,22,-0.465780,-0.081361,1.336421,2
18_37_27_0809, 15,466,HandTipRight,23,0.363338,-0.100507,1.218404,2
18_37_27_0809, 15,466,ThumbRight,24,0.271762,-0.121407,1.246667,2
18_37_27_0842, 16,499,SpineBase,0,-0.055188,-0.313854,1.353737,2
18_37_27_0842, 16,499,SpineMid,1,-0.066143,0.016400,1.444946,2
18_37_27_0842, 16,499,Neck,2,-0.076358,0.328743,1.518881,2
18_37_27_0842, 16,499,Head,3,-0.143326,0.443184,1.538864,2
18_37_27_0842, 16,499,ShoulderLeft,4,-0.252413,0.189765,1.547163,2
18_37_27_0842, 16,499,ElbowLeft,5,-0.310879,-0.052319,1.526147,2
18_37_27_0842, 16,499,WristLeft,6,-0.433437,-0.112767,1.385209,2
18_37_27_0842, 16,499,HandLeft,7,-0.476982,-0.121225,1.382763,2
18_37_27_0842, 16,499,ShoulderRight,8,0.082223,0.216048,1.406760,2
18_37_27_0842, 16,499,ElbowRight,9,0.222238,0.018056,1.392824,2
18_37_27_0842, 16,499,WristRight,10,0.337587,-0.091507,1.278609,2
18_37_27_0842, 16,499,HandRight,11,0.332596,-0.074427,1.264621,2
18_37_27_0842, 16,499,HipLeft,12,-0.128330,-0.319276,1.349784,2
18_37_27_0842, 16,499,KneeLeft,13,-0.150782,-0.589381,1.215894,2
18_37_27_0842, 16,499,AnkleLeft,14,-0.183030,-0.943355,1.082286,1
18_37_27_0842, 16,499,FootLeft,15,-0.218937,-0.935509,0.962135,1
18_37_27_0842, 16,499,HipRight,16,0.020732,-0.291330,1.285206,2
18_37_27_0842, 16,499,KneeRight,17,0.043595,-0.568330,1.170592,2
18_37_27_0842, 16,499,AnkleRight,18,0.073366,-0.930216,1.062403,1
18_37_27_0842, 16,499,FootRight,19,0.038484,-0.930323,0.941002,1
18_37_27_0842, 16,499,SpineShoulder,20,-0.073940,0.252820,1.502842,2
18_37_27_0842, 16,499,HandTipLeft,21,-0.512400,-0.105180,1.340630,2
18_37_27_0842, 16,499,ThumbLeft,22,-0.466234,-0.083327,1.338801,2
18_37_27_0842, 16,499,HandTipRight,23,0.359391,-0.102485,1.213113,2
18_37_27_0842, 16,499,ThumbRight,24,0.310213,-0.112912,1.238129,2
18_37_27_0877, 17,534,SpineBase,0,-0.057284,-0.314787,1.354246,2
18_37_27_0877, 17,534,SpineMid,1,-0.069041,0.015769,1.444944,2
18_37_27_0877, 17,534,Neck,2,-0.079995,0.328364,1.518298,2
18_37_27_0877, 17,534,Head,3,-0.148466,0.442684,1.538899,2
18_37_27_0877, 17,534,ShoulderLeft,4,-0.256792,0.188280,1.547428,2
18_37_27_0877, 17,534,ElbowLeft,5,-0.311797,-0.052331,1.526953,2
18_37_27_0877, 17,534,WristLeft,6,-0.433587,-0.117650,1.386205,2
18_37_27_0877, 17,534,HandLeft,7,-0.519528,-0.116268,1.377120,2
18_37_27_0877, 17,534,ShoulderRight,8,0.077929,0.215963,1.405656,2
18_37_27_0877, 17,534,ElbowRight,9,0.222743,0.016949,1.389721,2
18_37_27_0877, 17,534,WristRight,10,0.338085,-0.089706,1.270807,2
18_37_27_0877, 17,534,HandRight,11,0.329087,-0.072977,1.262201,2
18_37_27_0877, 17,534,HipLeft,12,-0.130194,-0.320378,1.350715,2
18_37_27_0877, 17,534,KneeLeft,13,-0.152640,-0.593906,1.213955,2
18_37_27_0877, 17,534,AnkleLeft,14,-0.184920,-0.952087,1.076844,1
18_37_27_0877, 17,534,FootLeft,15,-0.221139,-0.943916,0.956568,1
18_37_27_0877, 17,534,HipRight,16,0.018491,-0.292077,1.284954,2
18_37_27_0877, 17,534,KneeRight,17,0.043486,-0.573510,1.171691,2
18_37_27_0877, 17,534,AnkleRight,18,0.075891,-0.940871,1.065536,1
18_37_27_0877, 17,534,FootRight,19,0.040757,-0.941773,0.944126,1
18_37_27_0877, 17,534,SpineShoulder,20,-0.077401,0.252386,1.502407,2
18_37_27_0877, 17,534,HandTipLeft,21,-0.565124,-0.148740,1.333952,2
18_37_27_0877, 17,534,ThumbLeft,22,-0.548804,-0.103905,1.311350,2
18_37_27_0877, 17,534,HandTipRight,23,0.359456,-0.101262,1.208866,2
18_37_27_0877, 17,534,ThumbRight,24,0.277071,-0.121423,1.258667,2
18_37_27_0910, 18,567,SpineBase,0,-0.059067,-0.315352,1.354823,2
18_37_27_0910, 18,567,SpineMid,1,-0.071456,0.015439,1.445203,2
18_37_27_0910, 18,567,Neck,2,-0.082931,0.328191,1.518218,2
18_37_27_0910, 18,567,Head,3,-0.151606,0.442112,1.539219,2
18_37_27_0910, 18,567,ShoulderLeft,4,-0.257926,0.189504,1.547827,2
18_37_27_0910, 18,567,ElbowLeft,5,-0.313237,-0.052781,1.528415,2
18_37_27_0910, 18,567,WristLeft,6,-0.435703,-0.120373,1.388018,2
18_37_27_0910, 18,567,HandLeft,7,-0.521253,-0.118299,1.380941,2
18_37_27_0910, 18,567,ShoulderRight,8,0.075037,0.216412,1.405337,2
18_37_27_0910, 18,567,ElbowRight,9,0.223769,0.016021,1.386244,2
18_37_27_0910, 18,567,WristRight,10,0.339179,-0.089477,1.264575,2
18_37_27_0910, 18,567,HandRight,11,0.327933,-0.073227,1.259193,2
18_37_27_0910, 18,567,HipLeft,12,-0.131744,-0.320708,1.351436,2
18_37_27_0910, 18,567,KneeLeft,13,-0.153846,-0.597435,1.213158,2
18_37_27_0910, 18,567,AnkleLeft,14,-0.185721,-0.959536,1.074290,1
18_37_27_0910, 18,567,FootLeft,15,-0.222107,-0.951273,0.954016,1
18_37_27_0910, 18,567,HipRight,16,0.016670,-0.292839,1.285086,2
18_37_27_0910, 18,567,KneeRight,17,0.044029,-0.577639,1.171896,2
18_37_27_0910, 18,567,AnkleRight,18,0.079375,-0.949135,1.066064,1
18_37_27_0910, 18,567,FootRight,19,0.044211,-0.950387,0.944661,1
18_37_27_0910, 18,567,SpineShoulder,20,-0.080217,0.252184,1.502414,2
18_37_27_0910, 18,567,HandTipLeft,21,-0.569292,-0.148859,1.342632,2
18_37_27_0910, 18,567,ThumbLeft,22,-0.534903,-0.072494,1.389700,2
18_37_27_0910, 18,567,HandTipRight,23,0.358370,-0.100784,1.205068,2
18_37_27_0910, 18,567,ThumbRight,24,0.270119,-0.122732,1.248714,2
18_37_27_0942, 19,600,SpineBase,0,-0.060222,-0.315570,1.355215,2
18_37_27_0942, 19,600,SpineMid,1,-0.073168,0.015258,1.445312,2
18_37_27_0942, 19,600,Neck,2,-0.085123,0.327932,1.518017,2
18_37_27_0942, 19,600,Head,3,-0.154188,0.441777,1.539421,2
18_37_27_0942, 19,600,ShoulderLeft,4,-0.258665,0.189956,1.548067,2
18_37_27_0942, 19,600,ElbowLeft,5,-0.314080,-0.053129,1.529584,2
18_37_27_0942, 19,600,WristLeft,6,-0.437268,-0.121359,1.388837,2
18_37_27_0942, 19,600,HandLeft,7,-0.520293,-0.116677,1.382719,2
18_37_27_0942, 19,600,ShoulderRight,8,0.076421,0.216436,1.405894,2
18_37_27_0942, 19,600,ElbowRight,9,0.225253,0.014482,1.382374,2
18_37_27_0942, 19,600,WristRight,10,0.293247,-0.049528,1.297448,2
18_37_27_0942, 19,600,HandRight,11,0.327385,-0.071501,1.258886,2
18_37_27_0942, 19,600,HipLeft,12,-0.133144,-0.320917,1.352216,2
18_37_27_0942, 19,600,KneeLeft,13,-0.154782,-0.600258,1.212275,2
18_37_27_0942, 19,600,AnkleLeft,14,-0.186096,-0.965553,1.071430,1
18_37_27_0942, 19,600,FootLeft,15,-0.222108,-0.957078,0.950870,1
18_37_27_0942, 19,600,HipRight,16,0.015728,-0.293036,1.284908,2
18_37_27_0942, 19,600,KneeRight,17,0.044571,-0.580819,1.172056,2
18_37_27_0942, 19,600,AnkleRight,18,0.081762,-0.955967,1.066870,1
18_37_27_0942, 19,600,FootRight,19,0.047006,-0.957458,0.945262,1
18_37_27_0942, 19,600,SpineShoulder,20,-0.082296,0.251957,1.502294,2
18_37_27_0942, 19,600,HandTipLeft,21,-0.572162,-0.149281,1.349060,2
18_37_27_0942, 19,600,ThumbLeft,22,-0.537028,-0.071811,1.386480,2
18_37_27_0942, 19,600,HandTipRight,23,0.358973,-0.099753,1.204502,2
18_37_27_0942, 19,600,ThumbRight,24,0.269695,-0.121857,1.255538,2
18_37_27_0977, 20,634,SpineBase,0,-0.061003,-0.315868,1.355524,2
18_37_27_0977, 20,634,SpineMid,1,-0.074608,0.014997,1.445410,2
18_37_27_0977, 20,634,Neck,2,-0.087246,0.327632,1.517887,2
18_37_27_0977, 20,634,Head,3,-0.156139,0.441829,1.539454,2
18_37_27_0977, 20,634,ShoulderLeft,4,-0.259590,0.190445,1.548146,2
18_37_27_0977, 20,634,ElbowLeft,5,-0.295985,-0.064073,1.537664,2
18_37_27_0977, 20,634,WristLeft,6,-0.431052,-0.117278,1.396322,2
18_37_27_0977, 20,634,HandLeft,7,-0.522665,-0.109808,1.382366,2
18_37_27_0977, 20,634,ShoulderRight,8,0.073591,0.216872,1.405342,2
18_37_27_0977, 20,634,ElbowRight,9,0.226015,0.013763,1.380532,2
18_37_27_0977, 20,634,WristRight,10,0.292872,-0.051325,1.293263,2
18_37_27_0977, 20,634,HandRight,11,0.328741,-0.071662,1.256703,2
18_37_27_0977, 20,634,HipLeft,12,-0.133843,-0.321279,1.352744,2
18_37_27_0977, 20,634,KneeLeft,13,-0.155546,-0.603539,1.211089,2
18_37_27_0977, 20,634,AnkleLeft,14,-0.186955,-0.972424,1.068188,1
18_37_27_0977, 20,634,FootLeft,15,-0.223215,-0.963781,0.947708,1
18_37_27_0977, 20,634,HipRight,16,0.014871,-0.293233,1.284706,2
18_37_27_0977, 20,634,KneeRight,17,0.045368,-0.584319,1.172117,2
18_37_27_0977, 20,634,AnkleRight,18,0.084620,-0.963530,1.067464,1
18_37_27_0977, 20,634,FootRight,19,0.049688,-0.965368,0.945963,1
18_37_27_0977, 20,634,SpineShoulder,20,-0.084249,0.251675,1.502223,2
18_37_27_0977, 20,634,HandTipLeft,21,-0.578273,-0.131637,1.352383,2
18_37_27_0977, 20,634,ThumbLeft,22,-0.542463,-0.064879,1.373308,2
18_37_27_0977, 20,634,HandTipRight,23,0.358610,-0.098475,1.203980,2
18_37_27_0977, 20,634,ThumbRight,24,0.273578,-0.122505,1.256146,2
18_37_28_0010, 21,666,SpineBase,0,-0.061565,-0.316246,1.355593,2
18_37_28_0010, 21,666,SpineMid,1,-0.075532,0.014766,1.445421,2
18_37_28_0010, 21,666,Neck,2,-0.088509,0.327500,1.517865,2
18_37_28_0010, 21,666,Head,3,-0.157203,0.441838,1.539519,2
18_37_28_0010, 21,666,ShoulderLeft,4,-0.260251,0.190639,1.548295,2
18_37_28_0010, 21,666,ElbowLeft,5,-0.292383,-0.064806,1.537951,2
18_37_28_0010, 21,666,WristLeft,6,-0.435450,-0.113570,1.395008,2
18_37_28_0010, 21,666,HandLeft,7,-0.523327,-0.097903,1.380937,2
18_37_28_0010, 21,666,ShoulderRight,8,0.075449,0.216957,1.405990,2
18_37_28_0010, 21,666,ElbowRight,9,0.226451,0.013846,1.379483,2
18_37_28_0010, 21,666,WristRight,10,0.292711,-0.049410,1.293167,2
18_37_28_0010, 21,666,HandRight,11,0.329474,-0.071649,1.256345,2
18_37_28_0010, 21,666,HipLeft,12,-0.134542,-0.321683,1.352773,2
18_37_28_0010, 21,666,KneeLeft,13,-0.156287,-0.606109,1.209255,2
18_37_28_0010, 21,666,AnkleLeft,14,-0.187760,-0.977640,1.064085,1
18_37_28_0010, 21,666,FootLeft,15,-0.223628,-0.968654,0.943370,1
18_37_28_0010, 21,666,HipRight,16,0.014545,-0.293519,1.284638,2
18_37_28_0010, 21,666,KneeRight,17,0.045749,-0.587172,1.171687,2
18_37_28_0010, 21,666,AnkleRight,18,0.085877,-0.969526,1.066725,1
18_37_28_0010, 21,666,FootRight,19,0.051322,-0.971307,0.945036,1
18_37_28_0010, 21,666,SpineShoulder,20,-0.085430,0.251525,1.502208,2
18_37_28_0010, 21,666,HandTipLeft,21,-0.579596,-0.108589,1.352641,2
18_37_28_0010, 21,666,ThumbLeft,22,-0.546158,-0.107780,1.399450,2
18_37_28_0010, 21,666,HandTipRight,23,0.361631,-0.095601,1.204006,2
18_37_28_0010, 21,666,ThumbRight,24,0.274588,-0.122647,1.244647,2
18_37_28_0042, 22,699,SpineBase,0,-0.061942,-0.316653,1.355690,2
18_37_28_0042, 22,699,SpineMid,1,-0.075886,0.014700,1.445493,2
18_37_28_0042, 22,699,Neck,2,-0.088835,0.327654,1.517851,2
18_37_28_0042, 22,699,Head,3,-0.157781,0.441714,1.539597,2
18_37_28_0042, 22,699,ShoulderLeft,4,-0.260944,0.190830,1.548545,2
18_37_28_0042, 22,699,ElbowLeft,5,-0.290617,-0.062913,1.537771,2
18_37_28_0042, 22,699,WristLeft,6,-0.454236,-0.086617,1.396817,2
18_37_28_0042, 22,699,HandLeft,7,-0.525394,-0.070931,1.377460,2
18_37_28_0042, 22,699,ShoulderRight,8,0.076923,0.216906,1.406403,2
18_37_28_0042, 22,699,ElbowRight,9,0.227924,0.013427,1.378109,2
18_37_28_0042, 22,699,WristRight,10,0.293790,-0.047109,1.293263,2
18_37_28_0042, 22,699,HandRight,11,0.334107,-0.069340,1.257488,2
18_37_28_0042, 22,699,HipLeft,12,-0.135143,-0.322211,1.352566,2
18_37_28_0042, 22,699,KneeLeft,13,-0.156455,-0.607103,1.207639,2
18_37_28_0042, 22,699,AnkleLeft,14,-0.187391,-0.979153,1.060769,1
18_37_28_0042, 22,699,FootLeft,15,-0.222939,-0.969874,0.939787,1
18_37_28_0042, 22,699,HipRight,16,0.014412,-0.293759,1.284793,2
18_37_28_0042, 22,699,KneeRight,17,0.045670,-0.588252,1.171657,2
18_37_28_0042, 22,699,AnkleRight,18,0.085852,-0.971590,1.066594,1
18_37_28_0042, 22,699,FootRight,19,0.051519,-0.973291,0.944700,1
18_37_28_0042, 22,699,SpineShoulder,20,-0.085761,0.251632,1.502223,2
18_37_28_0042, 22,699,HandTipLeft,21,-0.585126,-0.085534,1.341525,2
18_37_28_0042, 22,699,ThumbLeft,22,-0.555395,-0.072537,1.390000,2
18_37_28_0042, 22,699,HandTipRight,23,0.364582,-0.094572,1.206315,2
18_37_28_0042, 22,699,ThumbRight,24,0.284522,-0.119988,1.244000,2
18_37_28_0077, 23,734,SpineBase,0,-0.062073,-0.316799,1.354296,2
18_37_28_0077, 23,734,SpineMid,1,-0.075835,0.014639,1.444650,2
18_37_28_0077, 23,734,Neck,2,-0.088697,0.327609,1.517424,2
18_37_28_0077, 23,734,Head,3,-0.157850,0.441472,1.538763,2
18_37_28_0077, 23,734,ShoulderLeft,4,-0.261608,0.190956,1.548456,2
18_37_28_0077, 23,734,ElbowLeft,5,-0.291306,-0.062043,1.536879,2
18_37_28_0077, 23,734,WristLeft,6,-0.493539,-0.052689,1.385045,2
18_37_28_0077, 23,734,HandLeft,7,-0.551824,-0.031631,1.373041,2
18_37_28_0077, 23,734,ShoulderRight,8,0.075278,0.217030,1.405064,2
18_37_28_0077, 23,734,ElbowRight,9,0.228706,0.013685,1.377154,2
18_37_28_0077, 23,734,WristRight,10,0.294928,-0.045375,1.293596,2
18_37_28_0077, 23,734,HandRight,11,0.336186,-0.068346,1.260752,2
18_37_28_0077, 23,734,HipLeft,12,-0.135235,-0.322685,1.351146,2
18_37_28_0077, 23,734,KneeLeft,13,-0.156213,-0.603699,1.208224,2
18_37_28_0077, 23,734,AnkleLeft,14,-0.187153,-0.975977,1.061823,1
18_37_28_0077, 23,734,FootLeft,15,-0.223045,-0.966321,0.941314,1
18_37_28_0077, 23,734,HipRight,16,0.014296,-0.293753,1.283888,2
18_37_28_0077, 23,734,KneeRight,17,0.045006,-0.584224,1.172280,2
18_37_28_0077, 23,734,AnkleRight,18,0.085043,-0.967761,1.067626,1
18_37_28_0077, 23,734,FootRight,19,0.050280,-0.969116,0.946117,1
18_37_28_0077, 23,734,SpineShoulder,20,-0.085659,0.251567,1.501689,2
18_37_28_0077, 23,734,HandTipLeft,21,-0.608539,-0.042100,1.344299,2
18_37_28_0077, 23,734,ThumbLeft,22,-0.558872,0.014508,1.387913,2
18_37_28_0077, 23,734,HandTipRight,23,0.367228,-0.093406,1.208615,2
18_37_28_0077, 23,734,ThumbRight,24,0.277170,-0.120487,1.247939,2
18_37_28_0111, 24,766,SpineBase,0,-0.061361,-0.316813,1.352769,2
18_37_28_0111, 24,766,SpineMid,1,-0.075467,0.014612,1.443738,2
18_37_28_0111, 24,766,Neck,2,-0.088498,0.327578,1.517030,2
18_37_28_0111, 24,766,Head,3,-0.157792,0.441334,1.538021,2
18_37_28_0111, 24,766,ShoulderLeft,4,-0.262111,0.190813,1.548279,2
18_37_28_0111, 24,766,ElbowLeft,5,-0.299259,-0.057400,1.532729,2
18_37_28_0111, 24,766,WristLeft,6,-0.504471,-0.029579,1.382494,2
18_37_28_0111, 24,766,HandLeft,7,-0.562634,0.002704,1.369797,2
18_37_28_0111, 24,766,ShoulderRight,8,0.077599,0.216996,1.405209,2
18_37_28_0111, 24,766,ElbowRight,9,0.230525,0.013497,1.376319,2
18_37_28_0111, 24,766,WristRight,10,0.295778,-0.042499,1.295422,2
18_37_28_0111, 24,766,HandRight,11,0.339485,-0.066044,1.263762,2
18_37_28_0111, 24,766,HipLeft,12,-0.134549,-0.323005,1.349728,2
18_37_28_0111, 24,766,KneeLeft,13,-0.155727,-0.600002,1.207456,2
18_37_28_0111, 24,766,AnkleLeft,14,-0.187312,-0.971913,1.059890,1
18_37_28_0111, 24,766,FootLeft,15,-0.222857,-0.961524,0.939620,1
18_37_28_0111, 24,766,HipRight,16,0.015096,-0.293572,1.282668,2
18_37_28_0111, 24,766,KneeRight,17,0.044195,-0.580524,1.172755,2
18_37_28_0111, 24,766,AnkleRight,18,0.082678,-0.964492,1.068877,1
18_37_28_0111, 24,766,FootRight,19,0.048053,-0.965379,0.947629,1
18_37_28_0111, 24,766,SpineShoulder,20,-0.085433,0.251530,1.501168,2
18_37_28_0111, 24,766,HandTipLeft,21,-0.617193,-0.000243,1.338851,2
18_37_28_0111, 24,766,ThumbLeft,22,-0.550945,0.048726,1.382539,2
18_37_28_0111, 24,766,HandTipRight,23,0.369364,-0.092460,1.211503,2
18_37_28_0111, 24,766,ThumbRight,24,0.278680,-0.118449,1.244583,2
18_37_28_0142, 25,799,SpineBase,0,-0.061018,-0.316984,1.352505,2
18_37_28_0142, 25,799,SpineMid,1,-0.075160,0.014624,1.443713,2
18_37_28_0142, 25,799,Neck,2,-0.088161,0.327692,1.517133,2
18_37_28_0142, 25,799,Head,3,-0.157396,0.441652,1.538064,2
18_37_28_0142, 25,799,ShoulderLeft,4,-0.263167,0.189587,1.548587,2
18_37_28_0142, 25,799,ElbowLeft,5,-0.308782,-0.049599,1.526685,2
18_37_28_0142, 25,799,WristLeft,6,-0.505785,-0.018748,1.383105,2
18_37_28_0142, 25,799,HandLeft,7,-0.570285,0.036968,1.364110,2
18_37_28_0142, 25,799,ShoulderRight,8,0.077259,0.217228,1.404664,2
18_37_28_0142, 25,799,ElbowRight,9,0.233844,0.013454,1.375777,2
18_37_28_0142, 25,799,WristRight,10,0.296758,-0.041388,1.296564,2
18_37_28_0142, 25,799,HandRight,11,0.341418,-0.066640,1.268663,2
18_37_28_0142, 25,799,HipLeft,12,-0.134212,-0.323385,1.349558,2
18_37_28_0142, 25,799,KneeLeft,13,-0.155697,-0.596994,1.208445,2
18_37_28_0142, 25,799,AnkleLeft,14,-0.188112,-0.969245,1.060827,1
18_37_28_0142, 25,799,FootLeft,15,-0.223706,-0.958143,0.941128,1
18_37_28_0142, 25,799,HipRight,16,0.015529,-0.293398,1.281985,2
18_37_28_0142, 25,799,KneeRight,17,0.043560,-0.577087,1.173301,2
18_37_28_0142, 25,799,AnkleRight,18,0.081139,-0.961699,1.070021,1
18_37_28_0142, 25,799,FootRight,19,0.046258,-0.961963,0.949296,1
18_37_28_0142, 25,799,SpineShoulder,20,-0.085113,0.251625,1.501251,2
18_37_28_0142, 25,799,HandTipLeft,21,-0.622725,0.047069,1.329875,2
18_37_28_0142, 25,799,ThumbLeft,22,-0.541118,0.081346,1.367690,2
18_37_28_0142, 25,799,HandTipRight,23,0.372091,-0.091966,1.214559,2
18_37_28_0142, 25,799,ThumbRight,24,0.280186,-0.118662,1.246260,2
18_37_28_0177, 26,834,SpineBase,0,-0.060395,-0.316703,1.352224,2
18_37_28_0177, 26,834,SpineMid,1,-0.074653,0.014837,1.443674,2
18_37_28_0177, 26,834,Neck,2,-0.087685,0.327845,1.517265,2
18_37_28_0177, 26,834,Head,3,-0.156733,0.442011,1.538063,2
18_37_28_0177, 26,834,ShoulderLeft,4,-0.263311,0.189654,1.548741,2
18_37_28_0177, 26,834,ElbowLeft,5,-0.321593,-0.033724,1.521157,2
18_37_28_0177, 26,834,WristLeft,6,-0.513386,-0.003784,1.361455,2
18_37_28_0177, 26,834,HandLeft,7,-0.575452,0.074174,1.360456,2
18_37_28_0177, 26,834,ShoulderRight,8,0.080639,0.217459,1.405443,2
18_37_28_0177, 26,834,ElbowRight,9,0.236377,0.013803,1.376328,2
18_37_28_0177, 26,834,WristRight,10,0.299490,-0.039569,1.299507,2
18_37_28_0177, 26,834,HandRight,11,0.345533,-0.064995,1.274666,2
18_37_28_0177, 26,834,HipLeft,12,-0.133875,-0.323298,1.349474,2
18_37_28_0177, 26,834,KneeLeft,13,-0.156107,-0.598326,1.207121,2
18_37_28_0177, 26,834,AnkleLeft,14,-0.189441,-0.971732,1.058202,1
18_37_28_0177, 26,834,FootLeft,15,-0.224779,-0.960398,0.937952,1
18_37_28_0177, 26,834,HipRight,16,0.016527,-0.292806,1.281264,2
18_37_28_0177, 26,834,KneeRight,17,0.043622,-0.578518,1.172922,2
18_37_28_0177, 26,834,AnkleRight,18,0.079921,-0.965039,1.070411,1
18_37_28_0177, 26,834,FootRight,19,0.045212,-0.965428,0.949231,1
18_37_28_0177, 26,834,SpineShoulder,20,-0.084636,0.251796,1.501348,2
18_37_28_0177, 26,834,HandTipLeft,21,-0.623213,0.091634,1.320829,2
18_37_28_0177, 26,834,ThumbLeft,22,-0.541359,0.115411,1.362893,2
18_37_28_0177, 26,834,HandTipRight,23,0.375259,-0.090071,1.220392,2
18_37_28_0177, 26,834,ThumbRight,24,0.279105,-0.111050,1.234667,2
18_37_28_0209, 27,866,SpineBase,0,-0.059200,-0.316166,1.350319,2
18_37_28_0209, 27,866,SpineMid,1,-0.073894,0.015037,1.442614,2
18_37_28_0209, 27,866,Neck,2,-0.087205,0.327867,1.516918,2
18_37_28_0209, 27,866,Head,3,-0.155472,0.442560,1.537190,2
18_37_28_0209, 27,866,ShoulderLeft,4,-0.263444,0.188779,1.548223,2
18_37_28_0209, 27,866,ElbowLeft,5,-0.328117,-0.019935,1.515732,2
18_37_28_0209, 27,866,WristLeft,6,-0.515125,0.073976,1.387399,2
18_37_28_0209, 27,866,HandLeft,7,-0.566569,0.109049,1.361850,2
18_37_28_0209, 27,866,ShoulderRight,8,0.082928,0.217394,1.405432,2
18_37_28_0209, 27,866,ElbowRight,9,0.238686,0.016138,1.377590,1
18_37_28_0209, 27,866,WristRight,10,0.301336,-0.035057,1.303574,2
18_37_28_0209, 27,866,HandRight,11,0.350152,-0.063512,1.280266,2
18_37_28_0209, 27,866,HipLeft,12,-0.133023,-0.323094,1.348196,2
18_37_28_0209, 27,866,KneeLeft,13,-0.156017,-0.594927,1.207029,2
18_37_28_0209, 27,866,AnkleLeft,14,-0.190716,-0.968210,1.057969,1
18_37_28_0209, 27,866,FootLeft,15,-0.225851,-0.956330,0.937959,1
18_37_28_0209, 27,866,HipRight,16,0.018065,-0.291957,1.279119,2
18_37_28_0209, 27,866,KneeRight,17,0.042897,-0.574899,1.172642,2
18_37_28_0209, 27,866,AnkleRight,18,0.076627,-0.961996,1.071428,1
18_37_28_0209, 27,866,FootRight,19,0.041897,-0.962047,0.950523,1
18_37_28_0209, 27,866,SpineShoulder,20,-0.084104,0.251845,1.500832,2
18_37_28_0209, 27,866,HandTipLeft,21,-0.615723,0.134417,1.322462,2
18_37_28_0209, 27,866,ThumbLeft,22,-0.539535,0.153419,1.375120,2
18_37_28_0209, 27,866,HandTipRight,23,0.377945,-0.088913,1.226239,2
18_37_28_0209, 27,866,ThumbRight,24,0.294074,-0.117508,1.251500,2
18_37_28_0242, 28,899,SpineBase,0,-0.057420,-0.315520,1.348191,2
18_37_28_0242, 28,899,SpineMid,1,-0.072751,0.015326,1.441350,2
18_37_28_0242, 28,899,Neck,2,-0.086567,0.327929,1.516481,2
18_37_28_0242, 28,899,Head,3,-0.153473,0.442966,1.535964,2
18_37_28_0242, 28,899,ShoulderLeft,4,-0.263377,0.188060,1.547651,2
18_37_28_0242, 28,899,ElbowLeft,5,-0.338518,-0.002825,1.511983,2
18_37_28_0242, 28,899,WristLeft,6,-0.512951,0.091720,1.385269,2
18_37_28_0242, 28,899,HandLeft,7,-0.569646,0.142133,1.357429,2
18_37_28_0242, 28,899,ShoulderRight,8,0.085384,0.217072,1.405281,2
18_37_28_0242, 28,899,ElbowRight,9,0.240019,0.025770,1.382959,2
