Time, nFrame,relativeTime,bodyIndex(str),bodyIndex,X,Y,Z,state
18_37_41_0840, 14,433,KneeLeft,13,-0.567965,-0.152246,0.908525,2
18_37_41_0840, 14,433,AnkleLeft,14,-0.480694,0.200662,0.691139,1
18_37_41_0840, 14,433,FootLeft,15,-0.402373,0.251968,0.601049,1
18_37_41_0840, 14,433,HipRight,16,-0.514036,-0.405668,1.158507,2
18_37_41_0840, 14,433,KneeRight,17,-0.396374,-0.186057,0.925759,2
18_37_41_0840, 14,433,AnkleRight,18,-0.577140,-0.634818,1.198953,2
18_37_41_0840, 14,433,FootRight,19,-0.557333,-0.689375,1.118453,1
18_37_41_0840, 14,433,SpineShoulder,20,-0.751499,0.092080,1.332821,2
18_37_41_0840, 14,433,HandTipLeft,21,-0.649867,-0.177662,0.821901,1
18_37_41_0840, 14,433,ThumbLeft,22,-0.643330,-0.180762,0.817917,1
18_37_41_0840, 14,433,HandTipRight,23,-0.354694,-0.214724,1.070240,2
18_37_41_0840, 14,433,ThumbRight,24,-0.402518,-0.221088,1.144941,2
18_37_41_0872, 15,467,SpineBase,0,-0.598186,-0.427066,1.159799,2
18_37_41_0872, 15,467,SpineMid,1,-0.689535,-0.123876,1.264568,2
18_37_41_0872, 15,467,Neck,2,-0.770009,0.161350,1.352298,2
18_37_41_0872, 15,467,Head,3,-0.859192,0.241029,1.440180,2
18_37_41_0872, 15,467,ShoulderLeft,4,-0.815958,0.097691,1.255483,2
18_37_41_0872, 15,467,ElbowLeft,5,-0.732833,-0.107299,1.080530,2
18_37_41_0872, 15,467,WristLeft,6,-0.665666,-0.076673,0.886070,1
18_37_41_0872, 15,467,HandLeft,7,-0.670384,-0.131218,0.831426,1
18_37_41_0872, 15,467,ShoulderRight,8,-0.679802,0.155989,1.449196,1
18_37_41_0872, 15,467,ElbowRight,9,-0.658130,0.002533,1.212909,1
18_37_41_0872, 15,467,WristRight,10,-0.449364,-0.166856,1.154414,2
18_37_41_0872, 15,467,HandRight,11,-0.447822,-0.200728,1.152337,2
18_37_41_0872, 15,467,HipLeft,12,-0.647502,-0.424085,1.094824,2
18_37_41_0872, 15,467,KneeLeft,13,-0.567934,-0.152216,0.908531,2
18_37_41_0872, 15,467,AnkleLeft,14,-0.480608,0.200726,0.691223,1
18_37_41_0872, 15,467,FootLeft,15,-0.402300,0.252022,0.601117,1
18_37_41_0872, 15,467,HipRight,16,-0.514128,-0.405718,1.158348,2
18_37_41_0872, 15,467,KneeRight,17,-0.396179,-0.186046,0.925744,2
18_37_41_0872, 15,467,AnkleRight,18,-0.577229,-0.635147,1.199271,2
18_37_41_0872, 15,467,FootRight,19,-0.557292,-0.686485,1.114426,1
18_37_41_0872, 15,467,SpineShoulder,20,-0.751396,0.091999,1.332751,2
18_37_41_0872, 15,467,HandTipLeft,21,-0.661184,-0.124788,0.815839,1
18_37_41_0872, 15,467,ThumbLeft,22,-0.654462,-0.128101,0.811679,1
18_37_41_0872, 15,467,HandTipRight,23,-0.354244,-0.203115,1.084288,2
18_37_41_0872, 15,467,ThumbRight,24,-0.388943,-0.179884,1.132333,2
18_37_41_0905, 16,499,SpineBase,0,-0.598133,-0.427108,1.159843,2
18_37_41_0905, 16,499,SpineMid,1,-0.689529,-0.123894,1.264536,2
18_37_41_0905, 16,499,Neck,2,-0.770053,0.161376,1.352165,2
18_37_41_0905, 16,499,Head,3,-0.859184,0.241157,1.439957,2
18_37_41_0905, 16,499,ShoulderLeft,4,-0.815843,0.097689,1.255327,2
18_37_41_0905, 16,499,ElbowLeft,5,-0.731470,-0.106994,1.080666,2
18_37_41_0905, 16,499,WristLeft,6,-0.664115,-0.077750,0.886092,1
18_37_41_0905, 16,499,HandLeft,7,-0.668831,-0.132296,0.831448,1
18_37_41_0905, 16,499,ShoulderRight,8,-0.679802,0.156194,1.449187,1
18_37_41_0905, 16,499,ElbowRight,9,-0.658130,0.002736,1.212956,1
18_37_41_0905, 16,499,WristRight,10,-0.446835,-0.161869,1.149527,2
18_37_41_0905, 16,499,HandRight,11,-0.441521,-0.200093,1.149472,2
18_37_41_0905, 16,499,HipLeft,12,-0.647348,-0.424184,1.094957,2
18_37_41_0905, 16,499,KneeLeft,13,-0.568111,-0.152337,0.908409,2
18_37_41_0905, 16,499,AnkleLeft,14,-0.481236,0.200522,0.690789,1
18_37_41_0905, 16,499,FootLeft,15,-0.402900,0.251819,0.600696,1
18_37_41_0905, 16,499,HipRight,16,-0.514126,-0.405718,1.158342,2
18_37_41_0905, 16,499,KneeRight,17,-0.396142,-0.186407,0.925343,2
18_37_41_0905, 16,499,AnkleRight,18,-0.577211,-0.635556,1.199569,2
18_37_41_0905, 16,499,FootRight,19,-0.560913,-0.691218,1.120510,1
18_37_41_0905, 16,499,SpineShoulder,20,-0.751422,0.092007,1.332649,2
18_37_41_0905, 16,499,HandTipLeft,21,-0.659643,-0.125854,0.815855,1
18_37_41_0905, 16,499,ThumbLeft,22,-0.654179,-0.128296,0.811681,1
18_37_41_0905, 16,499,HandTipRight,23,-0.354789,-0.202399,1.071183,2
18_37_41_0905, 16,499,ThumbRight,24,-0.408773,-0.109470,1.123750,2
18_37_41_0939, 17,532,SpineBase,0,-0.598103,-0.427146,1.159822,2
18_37_41_0939, 17,532,SpineMid,1,-0.689518,-0.124079,1.264387,2
18_37_41_0939, 17,532,Neck,2,-0.770103,0.161089,1.351920,2
18_37_41_0939, 17,532,Head,3,-0.858882,0.241235,1.439614,2
18_37_41_0939, 17,532,ShoulderLeft,4,-0.815773,0.097700,1.255221,2
18_37_41_0939, 17,532,ElbowLeft,5,-0.725301,-0.108631,1.085746,2
18_37_41_0939, 17,532,WristLeft,6,-0.651580,-0.130739,0.892608,1
18_37_41_0939, 17,532,HandLeft,7,-0.656250,-0.185313,0.837925,1
18_37_41_0939, 17,532,ShoulderRight,8,-0.679793,0.156202,1.449183,1
18_37_41_0939, 17,532,ElbowRight,9,-0.658042,0.002839,1.212953,1
18_37_41_0939, 17,532,WristRight,10,-0.445532,-0.160055,1.149266,2
18_37_41_0939, 17,532,HandRight,11,-0.440980,-0.190790,1.149045,2
18_37_41_0939, 17,532,HipLeft,12,-0.647236,-0.424266,1.094985,2
18_37_41_0939, 17,532,KneeLeft,13,-0.568221,-0.152371,0.908338,2
18_37_41_0939, 17,532,AnkleLeft,14,-0.481651,0.200499,0.690615,1
18_37_41_0939, 17,532,FootLeft,15,-0.403291,0.251806,0.600551,1
18_37_41_0939, 17,532,HipRight,16,-0.514149,-0.405742,1.158240,2
18_37_41_0939, 17,532,KneeRight,17,-0.395466,-0.186729,0.925245,2
18_37_41_0939, 17,532,AnkleRight,18,-0.577175,-0.635707,1.199608,2
18_37_41_0939, 17,532,FootRight,19,-0.562213,-0.694316,1.125338,1
18_37_41_0939, 17,532,SpineShoulder,20,-0.751455,0.091744,1.332421,2
18_37_41_0939, 17,532,HandTipLeft,21,-0.647224,-0.178339,0.822310,1
18_37_41_0939, 17,532,ThumbLeft,22,-0.640727,-0.180929,0.818105,1
18_37_41_0939, 17,532,HandTipRight,23,-0.347152,-0.188571,1.063893,2
18_37_41_0939, 17,532,ThumbRight,24,-0.425700,-0.100465,1.128538,2
18_37_41_0973, 18,567,SpineBase,0,-0.598091,-0.427154,1.159810,2
18_37_41_0973, 18,567,SpineMid,1,-0.689460,-0.124114,1.264337,2
18_37_41_0973, 18,567,Neck,2,-0.769989,0.161070,1.351865,2
18_37_41_0973, 18,567,Head,3,-0.858926,0.241396,1.439045,2
18_37_41_0973, 18,567,ShoulderLeft,4,-0.815685,0.097693,1.255116,2
18_37_41_0973, 18,567,ElbowLeft,5,-0.725702,-0.108865,1.085737,2
18_37_41_0973, 18,567,WristLeft,6,-0.652128,-0.130533,0.892523,1
18_37_41_0973, 18,567,HandLeft,7,-0.656797,-0.185105,0.837840,1
18_37_41_0973, 18,567,ShoulderRight,8,-0.679655,0.156370,1.449241,1
18_37_41_0973, 18,567,ElbowRight,9,-0.657929,0.003013,1.213051,1
18_37_41_0973, 18,567,WristRight,10,-0.445162,-0.159017,1.148033,2
18_37_41_0973, 18,567,HandRight,11,-0.439938,-0.194013,1.147778,2
18_37_41_0973, 18,567,HipLeft,12,-0.647198,-0.424291,1.095015,2
18_37_41_0973, 18,567,KneeLeft,13,-0.568207,-0.152403,0.908260,2
18_37_41_0973, 18,567,AnkleLeft,14,-0.481678,0.200404,0.690422,1
18_37_41_0973, 18,567,FootLeft,15,-0.403314,0.251701,0.600349,1
18_37_41_0973, 18,567,HipRight,16,-0.514160,-0.405739,1.158131,2
18_37_41_0973, 18,567,KneeRight,17,-0.394463,-0.186920,0.925402,2
18_37_41_0973, 18,567,AnkleRight,18,-0.577166,-0.635699,1.199602,2
18_37_41_0973, 18,567,FootRight,19,-0.562140,-0.699005,1.134887,1
18_37_41_0973, 18,567,SpineShoulder,20,-0.751357,0.091720,1.332363,2
18_37_41_0973, 18,567,HandTipLeft,21,-0.647768,-0.178134,0.822228,1
18_37_41_0973, 18,567,ThumbLeft,22,-0.640759,-0.180918,0.818101,1
18_37_41_0973, 18,567,HandTipRight,23,-0.352733,-0.198999,1.082764,2
18_37_41_0973, 18,567,ThumbRight,24,-0.421534,-0.096591,1.118300,2
18_37_42_0005, 19,600,SpineBase,0,-0.598058,-0.427142,1.159814,2
18_37_42_0005, 19,600,SpineMid,1,-0.689463,-0.123991,1.264329,2
18_37_42_0005, 19,600,Neck,2,-0.770129,0.161627,1.351903,2
18_37_42_0005, 19,600,Head,3,-0.859272,0.241829,1.439009,2
18_37_42_0005, 19,600,ShoulderLeft,4,-0.815614,0.097718,1.255053,2
18_37_42_0005, 19,600,ElbowLeft,5,-0.755124,-0.088420,1.104030,2
18_37_42_0005, 19,600,WristLeft,6,-0.688489,-0.053801,0.910233,1
18_37_42_0005, 19,600,HandLeft,7,-0.693209,-0.108291,0.855629,1
18_37_42_0005, 19,600,ShoulderRight,8,-0.679696,0.156847,1.449367,1
18_37_42_0005, 19,600,ElbowRight,9,-0.657475,0.003340,1.213382,1
18_37_42_0005, 19,600,WristRight,10,-0.442970,-0.157512,1.151723,2
18_37_42_0005, 19,600,HandRight,11,-0.439427,-0.194520,1.149108,2
18_37_42_0005, 19,600,HipLeft,12,-0.647101,-0.424282,1.095051,2
18_37_42_0005, 19,600,KneeLeft,13,-0.568181,-0.152454,0.908098,2
18_37_42_0005, 19,600,AnkleLeft,14,-0.481757,0.200231,0.690020,1
18_37_42_0005, 19,600,FootLeft,15,-0.403387,0.251512,0.599931,1
18_37_42_0005, 19,600,HipRight,16,-0.514159,-0.405714,1.158111,2
18_37_42_0005, 19,600,KneeRight,17,-0.394288,-0.186664,0.925638,2
18_37_42_0005, 19,600,AnkleRight,18,-0.577095,-0.635746,1.199545,2
18_37_42_0005, 19,600,FootRight,19,-0.561569,-0.701346,1.140979,1
18_37_42_0005, 19,600,SpineShoulder,20,-0.751449,0.092138,1.332378,2
18_37_42_0005, 19,600,HandTipLeft,21,-0.683971,-0.102127,0.840037,1
18_37_42_0005, 19,600,ThumbLeft,22,-0.677202,-0.105790,0.835871,1
18_37_42_0005, 19,600,HandTipRight,23,-0.370459,-0.206785,1.089048,2
18_37_42_0005, 19,600,ThumbRight,24,-0.408548,-0.099096,1.108369,2
18_37_42_0040, 20,632,SpineBase,0,-0.598035,-0.427155,1.159773,2
18_37_42_0040, 20,632,SpineMid,1,-0.689459,-0.123896,1.264291,2
18_37_42_0040, 20,632,Neck,2,-0.770172,0.162096,1.351938,2
18_37_42_0040, 20,632,Head,3,-0.859426,0.242225,1.439025,2
18_37_42_0040, 20,632,ShoulderLeft,4,-0.815586,0.097735,1.254997,2
18_37_42_0040, 20,632,ElbowLeft,5,-0.753919,-0.090217,1.102725,2
18_37_42_0040, 20,632,WristLeft,6,-0.687288,-0.055584,0.908927,1
18_37_42_0040, 20,632,HandLeft,7,-0.692006,-0.110069,0.854329,1
18_37_42_0040, 20,632,ShoulderRight,8,-0.679664,0.157019,1.449409,1
18_37_42_0040, 20,632,ElbowRight,9,-0.617376,-0.008930,1.229467,1
18_37_42_0040, 20,632,WristRight,10,-0.414702,-0.176558,1.148166,2
18_37_42_0040, 20,632,HandRight,11,-0.383613,-0.224626,1.129181,2
18_37_42_0040, 20,632,HipLeft,12,-0.647077,-0.424295,1.095054,2
18_37_42_0040, 20,632,KneeLeft,13,-0.568075,-0.152579,0.908130,2
18_37_42_0040, 20,632,AnkleLeft,14,-0.481519,0.200060,0.690033,1
18_37_42_0040, 20,632,FootLeft,15,-0.403143,0.251327,0.599928,1
18_37_42_0040, 20,632,HipRight,16,-0.514146,-0.405706,1.157890,2
18_37_42_0040, 20,632,KneeRight,17,-0.394008,-0.186670,0.925673,2
18_37_42_0040, 20,632,AnkleRight,18,-0.576997,-0.635699,1.199486,2
18_37_42_0040, 20,632,FootRight,19,-0.561353,-0.701633,1.141958,1
18_37_42_0040, 20,632,SpineShoulder,20,-0.751476,0.092489,1.332377,2
18_37_42_0040, 20,632,HandTipLeft,21,-0.682770,-0.103886,0.838738,1
18_37_42_0040, 20,632,ThumbLeft,22,-0.676905,-0.106219,0.835550,1
18_37_42_0040, 20,632,HandTipRight,23,-0.309401,-0.223636,1.018543,2
18_37_42_0040, 20,632,ThumbRight,24,-0.372194,-0.156424,1.076750,2
18_37_42_0072, 21,667,SpineBase,0,-0.598015,-0.427124,1.159746,2
18_37_42_0072, 21,667,SpineMid,1,-0.689435,-0.123750,1.264256,2
18_37_42_0072, 21,667,Neck,2,-0.770141,0.162469,1.351964,2
18_37_42_0072, 21,667,Head,3,-0.859478,0.242602,1.438935,2
18_37_42_0072, 21,667,ShoulderLeft,4,-0.815523,0.097761,1.254965,2
18_37_42_0072, 21,667,ElbowLeft,5,-0.751424,-0.090756,1.101683,2
18_37_42_0072, 21,667,WristLeft,6,-0.684822,-0.056128,0.907932,1
18_37_42_0072, 21,667,HandLeft,7,-0.689541,-0.110616,0.853333,1
18_37_42_0072, 21,667,ShoulderRight,8,-0.679621,0.157096,1.449425,1
18_37_42_0072, 21,667,ElbowRight,9,-0.542193,0.016606,1.298980,1
18_37_42_0072, 21,667,WristRight,10,-0.409817,-0.146019,1.159777,2
18_37_42_0072, 21,667,HandRight,11,-0.381795,-0.221922,1.126755,2
18_37_42_0072, 21,667,HipLeft,12,-0.647061,-0.424275,1.095048,2
18_37_42_0072, 21,667,KneeLeft,13,-0.567947,-0.152574,0.908088,2
18_37_42_0072, 21,667,AnkleLeft,14,-0.481248,0.200012,0.689964,1
18_37_42_0072, 21,667,FootLeft,15,-0.402857,0.251259,0.599857,1
18_37_42_0072, 21,667,HipRight,16,-0.514130,-0.405629,1.157801,2
18_37_42_0072, 21,667,KneeRight,17,-0.393713,-0.186878,0.925408,2
18_37_42_0072, 21,667,AnkleRight,18,-0.576833,-0.635702,1.199477,2
18_37_42_0072, 21,667,FootRight,19,-0.561665,-0.701724,1.142219,1
18_37_42_0072, 21,667,SpineShoulder,20,-0.751447,0.092803,1.332379,2
18_37_42_0072, 21,667,HandTipLeft,21,-0.680316,-0.104425,0.837735,1
18_37_42_0072, 21,667,ThumbLeft,22,-0.675431,-0.106893,0.834746,1
18_37_42_0072, 21,667,HandTipRight,23,-0.311645,-0.238066,1.021501,2
18_37_42_0072, 21,667,ThumbRight,24,-0.355233,-0.172763,1.090647,2
18_37_42_0105, 22,699,SpineBase,0,-0.597939,-0.426995,1.159632,2
18_37_42_0105, 22,699,SpineMid,1,-0.689390,-0.123463,1.264169,2
18_37_42_0105, 22,699,Neck,2,-0.770132,0.163007,1.351992,2
18_37_42_0105, 22,699,Head,3,-0.859671,0.242904,1.439072,2
18_37_42_0105, 22,699,ShoulderLeft,4,-0.815509,0.097802,1.254955,2
18_37_42_0105, 22,699,ElbowLeft,5,-0.748613,-0.093933,1.099417,2
18_37_42_0105, 22,699,WristLeft,6,-0.682042,-0.059292,0.905726,1
18_37_42_0105, 22,699,HandLeft,7,-0.686760,-0.113786,0.851123,1
18_37_42_0105, 22,699,ShoulderRight,8,-0.679592,0.157181,1.449434,1
18_37_42_0105, 22,699,ElbowRight,9,-0.542158,0.016584,1.299231,1
18_37_42_0105, 22,699,WristRight,10,-0.409806,-0.140857,1.160253,2
18_37_42_0105, 22,699,HandRight,11,-0.379336,-0.222311,1.126463,2
18_37_42_0105, 22,699,HipLeft,12,-0.647013,-0.424203,1.095025,2
18_37_42_0105, 22,699,KneeLeft,13,-0.567472,-0.152741,0.907820,2
18_37_42_0105, 22,699,AnkleLeft,14,-0.480210,0.199514,0.689386,1
18_37_42_0105, 22,699,FootLeft,15,-0.401812,0.250733,0.599250,1
18_37_42_0105, 22,699,HipRight,16,-0.514027,-0.405373,1.157471,2
18_37_42_0105, 22,699,KneeRight,17,-0.394886,-0.188406,0.922672,2
18_37_42_0105, 22,699,AnkleRight,18,-0.576587,-0.635671,1.199316,2
18_37_42_0105, 22,699,FootRight,19,-0.559995,-0.701576,1.141739,1
18_37_42_0105, 22,699,SpineShoulder,20,-0.751429,0.093279,1.332369,2
18_37_42_0105, 22,699,HandTipLeft,21,-0.677544,-0.107560,0.835524,1
18_37_42_0105, 22,699,ThumbLeft,22,-0.671199,-0.110810,0.831628,1
18_37_42_0105, 22,699,HandTipRight,23,-0.326626,-0.213014,1.036201,2
18_37_42_0105, 22,699,ThumbRight,24,-0.333681,-0.170143,1.068555,2
18_37_42_0138, 23,733,SpineBase,0,-0.597850,-0.427033,1.159368,2
18_37_42_0138, 23,733,SpineMid,1,-0.689356,-0.123301,1.264050,2
18_37_42_0138, 23,733,Neck,2,-0.770126,0.163539,1.352020,2
18_37_42_0138, 23,733,Head,3,-0.859785,0.243386,1.439029,2
18_37_42_0138, 23,733,ShoulderLeft,4,-0.815507,0.097825,1.254950,2
18_37_42_0138, 23,733,ElbowLeft,5,-0.747663,-0.095166,1.099037,1
18_37_42_0138, 23,733,WristLeft,6,-0.681096,-0.060517,0.905344,1
18_37_42_0138, 23,733,HandLeft,7,-0.685812,-0.115001,0.850752,1
18_37_42_0138, 23,733,ShoulderRight,8,-0.680624,0.153692,1.446511,2
18_37_42_0138, 23,733,ElbowRight,9,-0.613120,-0.009864,1.226472,2
18_37_42_0138, 23,733,WristRight,10,-0.406975,-0.173420,1.146078,2
18_37_42_0138, 23,733,HandRight,11,-0.383896,-0.213099,1.129193,2
18_37_42_0138, 23,733,HipLeft,12,-0.646994,-0.424194,1.094901,2
18_37_42_0138, 23,733,KneeLeft,13,-0.567093,-0.152865,0.907826,2
18_37_42_0138, 23,733,AnkleLeft,14,-0.479321,0.199331,0.689501,1
18_37_42_0138, 23,733,FootLeft,15,-0.400752,0.250532,0.599515,1
18_37_42_0138, 23,733,HipRight,16,-0.513842,-0.405459,1.156975,2
18_37_42_0138, 23,733,KneeRight,17,-0.395063,-0.187664,0.922923,2
18_37_42_0138, 23,733,AnkleRight,18,-0.575855,-0.635288,1.198930,2
18_37_42_0138, 23,733,FootRight,19,-0.557267,-0.700920,1.140684,1
18_37_42_0138, 23,733,SpineShoulder,20,-0.751414,0.093697,1.332342,2
18_37_42_0138, 23,733,HandTipLeft,21,-0.676601,-0.108763,0.835150,1
18_37_42_0138, 23,733,ThumbLeft,22,-0.670288,-0.111947,0.831249,1
18_37_42_0138, 23,733,HandTipRight,23,-0.318801,-0.234772,1.060548,2
18_37_42_0138, 23,733,ThumbRight,24,-0.361247,-0.158717,1.087500,2
18_37_42_0173, 24,767,SpineBase,0,-0.597631,-0.426921,1.158739,2
18_37_42_0173, 24,767,SpineMid,1,-0.689227,-0.123069,1.263814,2
18_37_42_0173, 24,767,Neck,2,-0.770018,0.163868,1.352042,2
18_37_42_0173, 24,767,Head,3,-0.859590,0.243933,1.438839,2
18_37_42_0173, 24,767,ShoulderLeft,4,-0.815527,0.097930,1.254960,2
18_37_42_0173, 24,767,ElbowLeft,5,-0.751315,-0.095116,1.102067,2
18_37_42_0173, 24,767,WristLeft,6,-0.684736,-0.060471,0.908381,1
18_37_42_0173, 24,767,HandLeft,7,-0.689450,-0.114941,0.853799,1
18_37_42_0173, 24,767,ShoulderRight,8,-0.680609,0.153569,1.446408,1
18_37_42_0173, 24,767,ElbowRight,9,-0.612794,-0.010010,1.226481,2
18_37_42_0173, 24,767,WristRight,10,-0.411606,-0.179173,1.145283,2
18_37_42_0173, 24,767,HandRight,11,-0.374775,-0.221466,1.120743,2
18_37_42_0173, 24,767,HipLeft,12,-0.646904,-0.424128,1.094706,2
18_37_42_0173, 24,767,KneeLeft,13,-0.566491,-0.153029,0.907652,2
18_37_42_0173, 24,767,AnkleLeft,14,-0.479642,-0.660147,0.849134,1
18_37_42_0173, 24,767,FootLeft,15,-0.512951,-0.574613,0.906425,1
18_37_42_0173, 24,767,HipRight,16,-0.513468,-0.405247,1.155628,2
18_37_42_0173, 24,767,KneeRight,17,-0.394062,-0.186346,0.923088,2
18_37_42_0173, 24,767,AnkleRight,18,-0.575190,-0.634870,1.198300,2
18_37_42_0173, 24,767,FootRight,19,-0.557588,-0.701234,1.142281,1
18_37_42_0173, 24,767,SpineShoulder,20,-0.751307,0.093996,1.332302,2
18_37_42_0173, 24,767,HandTipLeft,21,-0.680231,-0.108708,0.838203,1
18_37_42_0173, 24,767,ThumbLeft,22,-0.674289,-0.109921,0.834224,1
18_37_42_0173, 24,767,HandTipRight,23,-0.289736,-0.234921,1.031600,2
18_37_42_0173, 24,767,ThumbRight,24,-0.362084,-0.162978,1.101933,2
18_37_42_0207, 25,799,SpineBase,0,-0.597192,-0.426960,1.158042,2
18_37_42_0207, 25,799,SpineMid,1,-0.688966,-0.122873,1.263578,2
18_37_42_0207, 25,799,Neck,2,-0.769788,0.164248,1.352113,2
18_37_42_0207, 25,799,Head,3,-0.859335,0.244445,1.438742,2
18_37_42_0207, 25,799,ShoulderLeft,4,-0.815448,0.097211,1.254976,1
18_37_42_0207, 25,799,ElbowLeft,5,-0.751944,-0.096856,1.102249,2
18_37_42_0207, 25,799,WristLeft,6,-0.685363,-0.062201,0.908566,1
18_37_42_0207, 25,799,HandLeft,7,-0.690074,-0.116662,0.853990,1
18_37_42_0207, 25,799,ShoulderRight,8,-0.680761,0.152337,1.445514,2
18_37_42_0207, 25,799,ElbowRight,9,-0.612578,-0.010973,1.225496,2
18_37_42_0207, 25,799,WristRight,10,-0.408711,-0.176113,1.142447,2
18_37_42_0207, 25,799,HandRight,11,-0.372964,-0.224829,1.116375,2
18_37_42_0207, 25,799,HipLeft,12,-0.646694,-0.424211,1.094435,2
18_37_42_0207, 25,799,KneeLeft,13,-0.565684,-0.153320,0.907468,2
18_37_42_0207, 25,799,AnkleLeft,14,-0.479173,-0.660417,0.849055,1
18_37_42_0207, 25,799,FootLeft,15,-0.512145,-0.575274,0.906847,1
18_37_42_0207, 25,799,HipRight,16,-0.512779,-0.405118,1.154357,2
18_37_42_0207, 25,799,KneeRight,17,-0.393777,-0.186360,0.921592,2
18_37_42_0207, 25,799,AnkleRight,18,-0.574332,-0.634796,1.198444,2
18_37_42_0207, 25,799,FootRight,19,-0.548534,-0.693310,1.125360,1
18_37_42_0207, 25,799,SpineShoulder,20,-0.751083,0.094320,1.332294,2
18_37_42_0207, 25,799,HandTipLeft,21,-0.680854,-0.110413,0.838397,1
18_37_42_0207, 25,799,ThumbLeft,22,-0.674450,-0.111657,0.834294,1
18_37_42_0207, 25,799,HandTipRight,23,-0.344036,-0.239284,1.062023,2
18_37_42_0207, 25,799,ThumbRight,24,-0.348680,-0.177195,1.056600,2
18_37_42_0238, 26,832,SpineBase,0,-0.597079,-0.426860,1.157308,2
18_37_42_0238, 26,832,SpineMid,1,-0.688848,-0.122565,1.263298,2
18_37_42_0238, 26,832,Neck,2,-0.769629,0.164811,1.352184,2
18_37_42_0238, 26,832,Head,3,-0.859136,0.245157,1.438650,2
18_37_42_0238, 26,832,ShoulderLeft,4,-0.815640,0.097572,1.255104,2
18_37_42_0238, 26,832,ElbowLeft,5,-0.759099,-0.096479,1.110315,2
18_37_42_0238, 26,832,WristLeft,6,-0.692500,-0.061835,0.916642,1
18_37_42_0238, 26,832,HandLeft,7,-0.697206,-0.116276,0.862080,1
18_37_42_0238, 26,832,ShoulderRight,8,-0.680124,0.147829,1.442722,2
18_37_42_0238, 26,832,ElbowRight,9,-0.611235,-0.014492,1.222177,2
18_37_42_0238, 26,832,WristRight,10,-0.409016,-0.183351,1.143066,2
18_37_42_0238, 26,832,HandRight,11,-0.372253,-0.217715,1.122251,2
18_37_42_0238, 26,832,HipLeft,12,-0.646914,-0.423963,1.093778,2
18_37_42_0238, 26,832,KneeLeft,13,-0.563820,-0.153397,0.907346,2
18_37_42_0238, 26,832,AnkleLeft,14,-0.478477,-0.660786,0.848988,1
18_37_42_0238, 26,832,FootLeft,15,-0.511035,-0.574615,0.906265,1
18_37_42_0238, 26,832,HipRight,16,-0.512283,-0.405155,1.153485,2
18_37_42_0238, 26,832,KneeRight,17,-0.392171,-0.186751,0.921069,2
18_37_42_0238, 26,832,AnkleRight,18,-0.573297,-0.634657,1.198302,2
18_37_42_0238, 26,832,FootRight,19,-0.549123,-0.697307,1.133265,1
18_37_42_0238, 26,832,SpineShoulder,20,-0.750940,0.094806,1.332268,2
18_37_42_0238, 26,832,HandTipLeft,21,-0.689167,-0.108405,0.847987,1
18_37_42_0238, 26,832,ThumbLeft,22,-0.681228,-0.113612,0.842323,1
18_37_42_0238, 26,832,HandTipRight,23,-0.313170,-0.239231,1.026501,2
18_37_42_0238, 26,832,ThumbRight,24,-0.341747,-0.168580,1.076864,2
18_37_42_0272, 27,867,SpineBase,0,-0.596827,-0.426983,1.157069,2
18_37_42_0272, 27,867,SpineMid,1,-0.688656,-0.122403,1.263165,2
18_37_42_0272, 27,867,Neck,2,-0.769408,0.165354,1.352197,2
18_37_42_0272, 27,867,Head,3,-0.858965,0.245576,1.438811,2
18_37_42_0272, 27,867,ShoulderLeft,4,-0.815668,0.097048,1.255113,1
18_37_42_0272, 27,867,ElbowLeft,5,-0.759026,-0.097245,1.110382,2
18_37_42_0272, 27,867,WristLeft,6,-0.692427,-0.062596,0.916709,1
18_37_42_0272, 27,867,HandLeft,7,-0.697132,-0.117030,0.862153,1
18_37_42_0272, 27,867,ShoulderRight,8,-0.679596,0.145705,1.441290,2
18_37_42_0272, 27,867,ElbowRight,9,-0.610425,-0.016133,1.220471,2
18_37_42_0272, 27,867,WristRight,10,-0.406418,-0.183534,1.142924,2
18_37_42_0272, 27,867,HandRight,11,-0.387795,-0.221300,1.132373,2
18_37_42_0272, 27,867,HipLeft,12,-0.646892,-0.424058,1.093665,2
18_37_42_0272, 27,867,KneeLeft,13,-0.562424,-0.154091,0.907060,2
18_37_42_0272, 27,867,AnkleLeft,14,-0.477824,-0.661193,0.848821,1
18_37_42_0272, 27,867,FootLeft,15,-0.510232,-0.574911,0.906123,1
18_37_42_0272, 27,867,HipRight,16,-0.511668,-0.405258,1.153103,2
18_37_42_0272, 27,867,KneeRight,17,-0.391630,-0.187422,0.920222,2
18_37_42_0272, 27,867,AnkleRight,18,-0.572254,-0.634756,1.198035,2
18_37_42_0272, 27,867,FootRight,19,-0.548377,-0.699742,1.139073,1
18_37_42_0272, 27,867,SpineShoulder,20,-0.750726,0.095243,1.332235,2
18_37_42_0272, 27,867,HandTipLeft,21,-0.688936,-0.110045,0.847806,1
18_37_42_0272, 27,867,ThumbLeft,22,-0.680805,-0.113975,0.841938,1
18_37_42_0272, 27,867,HandTipRight,23,-0.316482,-0.216395,1.068445,2
18_37_42_0272, 27,867,ThumbRight,24,-0.367204,-0.163552,1.098529,2
18_37_42_0306, 28,900,SpineBase,0,-0.596400,-0.426086,1.157503,2
18_37_42_0306, 28,900,SpineMid,1,-0.688343,-0.121695,1.263326,2
